"0.1-rc1","2014/03/15"
"0.1-rc2","2014/03/16"
"0.1rc3","2014/03/19"
"0.1rc4","2014/03/21"
"0.1rc5","2014/03/21"
"0.1","2014/03/24"
"0.1.1","2014/03/25"
"0.1.2","2014/03/27"
"0.1.3","2014/04/06"
"0.2-alpha","2014/05/09"
"0.2-beta","2014/05/12"
"0.2","2014/05/12"
"0.2.1","2014/05/13"
"0.2.2","2014/05/17"
"0.2.3","2014/05/17"
"0.3-beta","2014/06/01"
"0.3","2014/06/03"
"0.4","2014/06/30"
"0.4.1","2014/07/03"
"0.5-beta","2014/07/21"
"0.5","2014/07/24"
"0.5.1","2014/07/28"
"0.5.2","2014/07/31"
"0.6","2014/08/30"
"0.7","2014/09/09"
"0.7.1","2014/09/12"
"0.7.2","2014/09/23"
"0.7.3","2014/10/09"
"0.8","2014/10/30"
"0.8.2","2014/11/06"
"0.8.3","2014/11/09"
"0.8.4","2014/11/16"
"0.9","2014/11/29"
"0.9.1","2014/12/01"
"0.9.2","2014/12/03"
"0.9.3","2014/12/07"
"0.10","2015/01/03"
"1.0","2015/02/01"
"1.0.1","2015/02/02"
"v1.1.1","2015/02/09"
"1.0.3","2015/02/13"
"1.1.0-beta","2015/02/23"
"v1.2.1","2015/02/25"
"1.1.0","2015/02/28"
"v1.3.0","2015/03/03"
"v1.3.1","2015/03/04"
"1.2.0-beta","2015/03/19"
"1.2.0","2015/03/22"
"v1.3.3","2015/04/06"
"1.3.0","2015/05/01"
"v1.3.4","2015/05/01"
"1.3.1","2015/05/02"
"1.4.0","2015/05/20"
"1.4.1","2015/05/20"
"1.4.2","2015/05/21"
"1.4.3","2015/05/25"
"1.4.4","2015/06/23"
"1.4.5","2015/06/29"
"1.4.6","2015/07/03"
"1.4.7","2015/07/04"
"axolotl-alpha","2015/07/09"
"1.5.0","2015/07/18"
"1.5.1","2015/07/21"
"1.5.2","2015/07/21"
"1.6.0","2015/08/19"
"1.6.1","2015/08/23"
"1.6.2","2015/08/23"
"1.6.3","2015/08/23"
"1.6.4","2015/08/25"
"1.6.5","2015/08/26"
"1.6.6","2015/08/26"
"1.6.7","2015/08/28"
"1.6.9","2015/09/10"
"1.6.10","2015/09/20"
"1.6.11","2015/10/02"
"1.7.0","2015/10/25"
"1.7.1","2015/10/29"
"1.7.2","2015/10/30"
"1.7.3","2015/11/26"
"1.8.0","2015/12/07"
"1.8.1","2015/12/13"
"1.8.2","2015/12/20"
"1.8.3","2015/12/29"
"1.8.4","2016/01/04"
"1.9.0","2016/01/14"
"1.9.1","2016/01/15"
"1.9.2","2016/01/20"
"1.9.3","2016/02/01"
"1.9.4","2016/02/11"
"1.10.0","2016/02/21"
"1.10.1","2016/02/26"
"1.11.0","2016/03/07"
"1.11.1","2016/03/16"
"1.11.2","2016/03/23"
"1.11.3","2016/04/02"
"1.11.4","2016/04/05"
"1.11.5","2016/04/08"
"1.11.6","2016/04/10"
"1.11.7","2016/04/14"
"1.12.0","2016/05/02"
"1.12.1","2016/05/04"
"1.12.2","2016/05/07"
"1.12.3","2016/05/13"
"1.12.4","2016/05/21"
"1.12.5","2016/05/29"
"1.12.6","2016/05/29"
"1.12.7","2016/05/29"
"1.12.8","2016/05/30"
"1.12.9","2016/06/03"
"1.13.0","2016/06/10"
"1.13.1","2016/06/13"
"1.13.2","2016/06/20"
"1.13.3","2016/06/25"
"1.13.4","2016/07/02"
"1.13.5","2016/07/09"
"Latest","2016/07/11"
