"connectbot_1.1","2008/10/28"
"connectbot_1.2","2008/11/03"
"connectbot_1.3","2009/02/18"
"connectbot_1.4","2009/06/03"
"connectbot_1.5","2009/06/16"
"connectbot_1.5.1","2009/06/17"
"connectbot_1.5.2","2009/06/17"
"connectbot_1.5.3","2009/06/23"
"connectbot_1.5.4","2009/07/08"
"connectbot_1.6.0","2009/12/23"
"connectbot_1.6.1","2009/12/23"
"connectbot_1.6.2","2010/02/12"
"v1.7.0","2010/09/02"
"v1.7.1","2010/10/08"
"git-master-2015-03-27_12-17-52, git-master-2014-03-02_12-03-01, git-master-2014-03-02_12-38-08, git-master-2014-10-21_09-08-33, git-master-2014-10-21_09-09-56, git-master-2014-10-17_20-48-22, git-master-2014-10-18_16-42-52, git-master-2014-10-18_17-55-03, git-master-2014-10-18_19-32-50, git-master-2014-10-18_19-48-41, git-master-2014-10-18_19-59-07, git-master-2014-10-18_20-06-09, v1.8.0, git-master-2014-10-19_10-57-05, git-master-2014-10-19_14-29-06, git-master-2014-10-21_00-03-18, git-master-2014-10-21_03-09-57, git-master-2014-10-21_10-41-45, v1.8.1, git-master-2015-03-21_12-28-08, git-master-2015-03-21_14-39-25, git-master-2015-03-21_16-45-00, git-master-2015-03-21_17-08-40, git-master-2015-03-22_05-37-22, git-master-2015-03-22_05-45-08, v1.8.2, git-master-2015-03-26_02-40-22, git-master-2015-03-26_02-47-05, git-master-2015-03-26_02-51-55, git-master-2015-03-26_03-11-20, git-master-2015-03-26_09-13-23, git-master-2015-03-27_04-53-39","2013/06/19"
