"v1.2.1","2011/11/27"
"v1.2.1.1","2011/12/01"
"v1.2.1.2","2011/12/01"
"v1.2.1.3","2011/12/04"
"v1.2.1.4","2011/12/18"
"v1.2.1.5","2011/12/18"
"v1.2.2","2012/01/06"
"v1.2.2a","2012/01/06"
"v1.2.2b","2012/01/10"
"v1.3.0","2012/01/15"
"d1.0.3","2012/05/15"
"d1.0.4","2012/05/17"
"d1.0.4.1","2012/08/29"
"d1.0.5","2012/12/12"
"d1.0.6","2013/02/20"
"d1.0.7","2013/03/20"
"d1.0.8","2013/03/21"
"d1.0.9","2013/03/30"
"d1.1.0","2013/08/04"
"d1.1.1","2014/01/11"
"d1.1.2","2014/03/20"
"d1.1.3","2014/07/21"
"d1.1.4","2015/07/12"
"d1.2.0, Latest","2015/08/22"
