"1.1","2014/12/08"
"1.2","2014/12/11"
"1.3","2014/12/12"
"1.4","2014/12/20"
"1.5","2014/12/21"
"1.7","2014/12/27"
"1.8","2014/12/30"
"1.9","2015/01/03"
"2.0","2015/01/05"
"2.0.1","2015/03/13"
"2.0.2","2015/03/22"
"2.0.3","2015/04/17"
"2.1","2015/06/06"
"2.2","2015/06/28"
"3.1.1","2015/07/17"
"3.2","2015/07/18"
"4.2","2015/08/01"
"5.0","2015/08/06"
"5.1","2015/08/11"
"5.3","2015/10/18"
"6.0.1","2015/10/25"
"6.1","2015/11/01"
"6.2","2015/11/02"
"6.5","2015/11/29"
"6.6","2015/12/09"
"6.8.2","2015/12/13"
"6.8.3","2015/12/13"
"7.0","2015/12/20"
"7.3.1","2015/12/29"
"7.3.2","2016/01/02"
"7.3.3","2016/01/17"
"7.3.4","2016/03/05"
"7.3.5","2016/04/23"
"7.3.6","2016/05/15"
"Latest","2016/07/03"
