"scrumchatter-1.0.2","2013/07/06"
"scrumchatter-1.0.4","2013/07/11"
"scrumchatter-1.0.5","2013/07/15"
"scrumchatter-1.0.6","2013/07/15"
"scrumchatter-1.0.7","2013/07/20"
"scrumchatter-1.0.8","2013/07/25"
"scrumchatter-1.0.9","2013/07/25"
"scrumchatter-1.0.10","2013/07/27"
"scrumchatter-1.0.11","2013/07/28"
"scrumchatter-1.0.12","2013/08/09"
"scrumchatter-1.0.13","2013/08/10"
"scrumchatter-1.0.14","2013/08/12"
"scrumchatter-1.0.15","2013/08/16"
"scrumchatter-1.0.16","2013/08/17"
"scrumchatter-1.0.17","2013/09/29"
"scrumchatter-1.0.18","2013/10/02"
"scrumchatter-1.0.19","2013/10/02"
"scrumchatter-1.0.20","2014/11/15"
"scrumchatter-1.0.21","2014/11/16"
"scrumchatter-1.0.22","2014/11/16"
"scrumchatter-1.0.23","2015/02/22"
"scrumchatter-1.0.24","2015/08/08"
"release-1.1.1","2016/04/08"
"scrumchatter-1.1.2","2016/04/09"
"scrumchatter-1.1.3","2016/04/24"
"scrumchatter-1.2.1","2016/05/18"
"scrumchatter-1.2.2","2016/05/20"
"scrumchatter-1.2.3","2016/05/21"
"scrumchatter-1.3.0","2016/05/24"
"scrumchatter-1.3.1","2016/06/03"
"scrumchatter-1.3.2","2016/06/19"
"Latest","2016/06/26"
